PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,42.86201345920563,0.39752968359295193,0.5044956612123056,0.8058638283262752
EfficientSU2,97.51987361907959,0.2808510633723086,0.3435910864136502,0.5488404550610522
PauliTwoDesign,42.04895372390747,0.3980000812081447,0.49608337082963017,0.7924263281573247
ExcitationPreserving,8.1372784614563,1.2373530085811084,1.2518309698039813,1.9996312660439262
