PQC,AVG-RUNTIME,MAE,RMSE,NRMSE
RealAmplitudes,138.91192398071288,1.5712983596294692,1.6063699390836714,2.8323120607108705
EfficientSU2,231.69609224796295,1.1059073431725746,1.125179063837848,1.9838881165724485
PauliTwoDesign,133.388276553154,1.3300993699264598,1.432221327941737,2.5252575026713253
ExcitationPreserving,13.568010210990906,4.126682575303358,4.129961405125337,7.281846611671201
