EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
327.6565692424774,-1.4420064404009592,-2.3244435317173626
325.8777961730957,-2.027049482062454,-2.4737302834428587
332.7947392463684,-1.4414040573881488,-2.0219363496052436
339.0061798095703,-1.016324119454663,-1.5818481082272702
326.8506667613983,-1.5307988229902607,-2.083470937143418
337.94197845458984,-1.3017772127374398,-1.8128694410402169
124.42856860160828,-1.4601825494782452,-2.221471499714447
318.2311508655548,-1.987466109846596,-2.485220977881464
327.45177030563354,-1.7963975298555803,-2.178717446311879
317.963814496994,-1.5939445780974641,-2.4309287525335614
