EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
169.98245882987976,-1.906345592685402,-2.3244435317173626
176.90210390090942,-1.7512036575730063,-2.4737302834428587
168.35405373573303,-1.3224354432563985,-2.0219363496052436
151.55306720733643,-0.4946816008562145,-1.5818481082272702
168.1917006969452,-1.4435992003910152,-2.083470937143418
177.14062094688416,-1.458015353868475,-1.8128694410402169
171.5894570350647,-1.9399506738959993,-2.221471499714447
161.22545838356018,-2.225404006916897,-2.485220977881464
173.56914734840393,-1.3714341115624586,-2.178717446311879
172.1424045562744,-1.4434607793253966,-2.4309287525335614
