EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
211.13359546661377,-3.5565129045335326,-4.146904423901448
219.2843792438507,-3.1724698799698565,-4.073692324904209
220.14961314201355,-3.1881596262827236,-4.248449378644601
115.44810676574707,-2.821530920468168,-3.891247933603567
218.177476644516,-2.8329183281911186,-4.226756016838705
217.41288042068481,-2.9939238177743754,-4.099728690065527
220.45505023002625,-3.089365499032752,-3.815156316532847
210.52169942855835,-3.5883290756767665,-4.280064087789053
205.31689047813416,-3.34029309770452,-4.382314844495509
220.59674072265625,-2.717055877001785,-4.102511736258107
