EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
38.366673707962036,-0.46069435417516635,-0.5488135039273248
30.463537216186523,-0.714663796979602,-0.7151893663724195
43.33296871185303,-0.6026851209035341,-0.6027633760716439
33.326977491378784,-0.5445029166042965,-0.5448831829968969
28.238691091537476,-0.4068554849220679,-0.4236547993389047
28.570554971694946,-0.634499044277219,-0.6458941130666561
30.617494821548462,-0.43723202275008916,-0.4375872112626925
21.76111102104187,-0.6423948960810608,-0.8917730007820798
22.189550399780273,-0.9636609224584276,-0.9636627605010293
33.71331810951233,-0.3596272345749069,-0.3834415188257777
