EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
287.7352178096771,-1.5488436810314945,-2.3244435317173626
296.192232131958,-1.744820656719969,-2.4737302834428587
286.72293758392334,-1.638504631761163,-2.0219363496052436
290.5644335746765,-1.3151459481172534,-1.5818481082272702
295.6840674877167,-1.578123295339152,-2.083470937143418
291.82862186431885,-1.6381416527948711,-1.8128694410402169
293.36741828918457,-1.4326967460130844,-2.221471499714447
299.7694606781006,-1.8216979377051004,-2.485220977881464
298.75100111961365,-1.988504453358133,-2.178717446311879
287.62325835227966,-1.3429941570203996,-2.4309287525335614
