EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
159.1479024887085,-1.140937274028269,-1.2087092456273374
164.19061875343323,-0.7226727077166645,-1.2560507162065968
163.81071186065674,-0.8808460552896213,-1.4002023881201262
160.64977097511292,-0.9064705619810595,-1.0917049198420512
162.81703329086304,-0.8610858374330879,-1.3565449117840864
159.94856715202332,-1.369560662928224,-1.5336852242884305
165.4690465927124,-0.8869677441178547,-1.1559143778329812
154.79770827293396,-0.7504245085123611,-1.0146691319223757
160.74531602859497,-0.5327011981055988,-0.9076543199604511
155.10844683647156,-1.2184863489306186,-1.4483948502266482
