EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
33.79278898239136,-0.4130517871022984,-0.5488135039273248
27.296786308288574,-0.6786781992265036,-0.7151893663724195
26.74064040184021,-0.4332105829211924,-0.6027633760716439
24.575820446014404,-0.5400917459904171,-0.5448831829968969
27.3107693195343,-0.41088696102540306,-0.4236547993389047
21.871229648590088,-0.6446995421832648,-0.6458941130666561
27.463455200195312,-0.13572309274204597,-0.4375872112626925
28.072165966033936,-0.8917623699561283,-0.8917730007820798
33.61411476135254,-0.9468847006231255,-0.9636627605010293
30.164597034454346,-0.37590692245098345,-0.3834415188257777
