EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
483.3339161872864,-6.027460177786385,-8.081317547014788
480.7681972980499,-6.525326040900172,-8.084231205105816
471.40495681762695,-6.220489664958355,-8.038857933466682
475.95944452285767,-7.035337839599411,-8.100965101159442
228.86161589622498,-6.13777793683653,-8.397341606185503
477.93979048728943,-6.5980186245697805,-8.608015908815982
491.7795367240906,-5.917275367764627,-8.181306139713191
486.90693831443787,-6.031422473136114,-8.117623249036722
474.36884784698486,-5.952007025066638,-8.45645018013885
475.3944079875946,-5.973971268132505,-8.20124006807809
