EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
235.10989809036255,-1.7211331986391878,-2.3244435317173626
268.18700218200684,-1.7590011759139985,-2.4737302834428587
272.7954213619232,-1.7026548810857738,-2.0219363496052436
263.31813287734985,-1.3292892139488772,-1.5818481082272702
267.36372447013855,-1.0922475238523868,-2.083470937143418
268.3913130760193,-1.3064220318420436,-1.8128694410402169
263.2735526561737,-1.9126618006566398,-2.221471499714447
268.55616426467896,-2.0206879839336507,-2.485220977881464
260.6236445903778,-1.5576494771390208,-2.178717446311879
264.0917716026306,-1.4510922186271769,-2.4309287525335614
