EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
175.87490963935852,-3.099185541504989,-4.146904423901448
180.375981092453,-2.1071262020091397,-4.073692324904209
177.13834142684937,-3.540812979640365,-4.248449378644601
180.22313165664673,-2.2278909256539614,-3.891247933603567
176.55090498924255,-3.391535992373754,-4.226756016838705
172.37001276016235,-2.861780654837225,-4.099728690065527
170.7767195701599,-3.2665124774562866,-3.815156316532847
184.08797407150269,-2.635980391182521,-4.280064087789053
119.5983657836914,-2.5921832755156857,-4.382314844495509
173.8240008354187,-3.1875020459994756,-4.102511736258107
