EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
576.7052571773529,-5.903249426399972,-8.081317547014788
883.7162952423096,-5.7568104240924525,-8.084231205105816
883.354508638382,-6.329974892130033,-8.038857933466682
633.8584859371185,-6.316843659395835,-8.100965101159442
880.9014358520508,-6.444373957808126,-8.397341606185503
887.0508425235748,-7.141768520621811,-8.608015908815982
469.6848108768463,-5.799456044770095,-8.181306139713191
884.10613489151,-6.069143224773597,-8.117623249036722
883.1970767974854,-6.4635278729197365,-8.45645018013885
915.0940299034119,-6.297623348670183,-8.20124006807809
