EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
133.8867106437683,-1.0493192559439,-1.2087092456273374
133.37517976760864,-0.9138911924934701,-1.2560507162065968
130.81407570838928,-1.2960931665650286,-1.4002023881201262
130.8261113166809,-0.42569451607392533,-1.0917049198420512
127.46415877342224,-0.13546423491006615,-1.3565449117840864
130.30325508117676,-1.3373664091249962,-1.5336852242884305
132.65764808654785,-0.4310982379111578,-1.1559143778329812
137.99113631248474,-0.6567042138320367,-1.0146691319223757
138.2416684627533,-0.7712157720002543,-0.9076543199604511
139.78480458259583,-1.1408720705999023,-1.4483948502266482
