EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
548.8815228939056,-6.485367970900864,-8.081317547014788
547.3297817707062,-5.4511049665325295,-8.084231205105816
559.526171207428,-5.90217691737489,-8.038857933466682
548.8494019508362,-6.513150128679552,-8.100965101159442
555.264101266861,-7.240971956067466,-8.397341606185503
185.33855271339417,-6.41416930166945,-8.608015908815982
189.53524923324585,-5.850817874792509,-8.181306139713191
542.4717953205109,-6.498944599069327,-8.117623249036722
561.019134759903,-6.704455762458456,-8.45645018013885
560.1254160404205,-6.934388045768441,-8.20124006807809
