EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
637.4352073669434,-5.694920494910531,-8.081317547014788
629.5065295696259,-5.981297987632051,-8.084231205105816
636.6708106994629,-5.569669385806143,-8.038857933466682
244.02164483070374,-6.053774323613717,-8.100965101159442
640.0037596225739,-5.978672924635895,-8.397341606185503
637.1811118125916,-7.093569472246644,-8.608015908815982
649.4831964969635,-6.082585070554825,-8.181306139713191
630.5180330276489,-5.469975105943621,-8.117623249036722
635.9035370349884,-6.2452083136086465,-8.45645018013885
450.7596640586853,-5.652466472280437,-8.20124006807809
