EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
59.900960206985474,-0.5078912589539527,-0.5488135039273248
52.23246192932129,-0.6982959517650542,-0.7151893663724195
69.88922357559204,-0.5819922789457995,-0.6027633760716439
51.19562029838562,-0.5440457711871759,-0.5448831829968969
67.58583879470825,-0.12319429007316263,-0.4236547993389047
72.19354248046875,-0.5804156105074441,-0.6458941130666561
30.97635793685913,-0.23078895043928452,-0.4375872112626925
64.00098299980164,-0.6396576111185791,-0.8917730007820798
54.07435441017151,-0.30176119555777836,-0.9636627605010293
52.00735425949097,-0.3230195596830575,-0.3834415188257777
