EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
779.0635931491852,-6.012185297124171,-8.081317547014788
797.8071715831757,-6.147419109978224,-8.084231205105816
779.2718858718872,-6.215946785276973,-8.038857933466682
793.0846607685089,-6.4173724532292775,-8.100965101159442
790.0163204669952,-6.696398335298729,-8.397341606185503
797.9602408409119,-6.631447662600481,-8.608015908815982
834.0530841350555,-6.298130228216669,-8.181306139713191
806.5938642024994,-5.6360732219929375,-8.117623249036722
799.9938621520996,-7.1224579389680285,-8.45645018013885
777.72856092453,-6.125800130149688,-8.20124006807809
