EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
211.79293084144592,-2.2112151663284756,-8.081317547014788
203.3308825492859,-3.4145694779040667,-8.084231205105816
214.7558033466339,-5.936935892294031,-8.038857933466682
161.07921695709229,-2.0490625499101265,-8.100965101159442
203.16043376922607,-2.5405676290254635,-8.397341606185503
212.0333161354065,-4.623702207978423,-8.608015908815982
206.74530911445618,-5.008162658772276,-8.181306139713191
201.22336053848267,-5.878784689972332,-8.117623249036722
212.84000372886658,-5.626866700416605,-8.45645018013885
215.0394265651703,-6.350755633664784,-8.20124006807809
