EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
530.4452984333038,-3.157722163914737,-4.146904423901448
525.5677201747894,-2.9602084949960874,-4.073692324904209
513.2293021678925,-2.9300471779061734,-4.248449378644601
525.571920633316,-3.136711805910808,-3.891247933603567
525.8232746124268,-3.2225843013881814,-4.226756016838705
445.18362951278687,-2.7505951532491513,-4.099728690065527
529.4093382358551,-3.430100497293884,-3.815156316532847
527.0944237709045,-2.5501237971570987,-4.280064087789053
529.1253230571747,-3.5489696293367508,-4.382314844495509
493.0669107437134,-3.0068097930934683,-4.102511736258107
