EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
211.71674394607544,-1.7897189829384779,-2.3244435317173626
217.77759099006653,-2.0066506756722893,-2.4737302834428587
210.93299317359924,-1.8396207202585517,-2.0219363496052436
210.94987392425537,-1.404034289975413,-1.5818481082272702
212.44267678260803,-1.921524930955827,-2.083470937143418
208.9666337966919,-1.4770714843330814,-1.8128694410402169
218.4968729019165,-1.680964566047268,-2.221471499714447
79.94357800483704,-1.6178446330585223,-2.485220977881464
218.11647033691406,-1.719474978721005,-2.178717446311879
196.1260108947754,-1.3820443817446095,-2.4309287525335614
