EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
117.2280478477478,-3.147258077947555,-4.146904423901448
116.6159930229187,-2.936795351409973,-4.073692324904209
104.26220989227295,-2.5406977295978037,-4.248449378644601
118.37605929374695,-1.3857221730115286,-3.891247933603567
113.5265805721283,-2.3619855299486,-4.226756016838705
103.83350729942322,-1.801214404561421,-4.099728690065527
98.16451168060303,-2.904813139779665,-3.815156316532847
105.5837197303772,-1.232440063651334,-4.280064087789053
64.68918323516846,-3.4206471849932814,-4.382314844495509
104.94001984596252,-3.2709331643402866,-4.102511736258107
