EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
288.50121235847473,-3.094076147680789,-4.146904423901448
301.32901644706726,-3.017472387625555,-4.073692324904209
306.2760441303253,-3.1424768372382546,-4.248449378644601
289.54137563705444,-2.660384390430011,-3.891247933603567
293.7356204986572,-3.5598925435450464,-4.226756016838705
299.32679319381714,-3.346856083753531,-4.099728690065527
301.40291118621826,-2.438670787362664,-3.815156316532847
303.4778678417206,-3.538549701463162,-4.280064087789053
301.57459235191345,-3.1758268921104382,-4.382314844495509
288.0125644207001,-2.9822275565236827,-4.102511736258107
