EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
190.97698426246643,-1.1075114874113539,-1.2087092456273374
191.23763847351074,-1.0458813517297882,-1.2560507162065968
185.08833289146423,-1.0040178508644582,-1.4002023881201262
192.25639867782593,-0.469392181459878,-1.0917049198420512
156.16062998771667,-0.5723330841397314,-1.3565449117840864
104.1935465335846,-0.7868976542079743,-1.5336852242884305
196.3520016670227,-1.0761733294128044,-1.1559143778329812
190.97239708900452,-0.4607393041094471,-1.0146691319223757
186.61661863327026,-0.754299073214094,-0.9076543199604511
186.55227160453796,-0.8036143267922906,-1.4483948502266482
