EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
123.83372449874878,-1.0643728429468178,-1.2087092456273374
113.66367149353027,-1.085822335647018,-1.2560507162065968
120.7396879196167,-1.3164659601726048,-1.4002023881201262
120.11592102050781,-0.8668091390899366,-1.0917049198420512
126.20991516113281,-1.1515646839897662,-1.3565449117840864
126.71612048149109,-1.285383332427126,-1.5336852242884305
123.924391746521,-0.9068072825096682,-1.1559143778329812
120.83417987823486,-1.0025862936806023,-1.0146691319223757
123.21212816238403,-0.11877611845040079,-0.9076543199604511
112.77674436569214,-1.3901645833861211,-1.4483948502266482
