EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
44.99341821670532,-0.8729503601158732,-1.2087092456273374
50.00964593887329,-0.9655764603384511,-1.2560507162065968
56.88947892189026,-1.1584299939045228,-1.4002023881201262
61.00115633010864,-0.8806830405801923,-1.0917049198420512
55.04039669036865,-0.7874172240957394,-1.3565449117840864
50.04515981674194,-1.0671549058002419,-1.5336852242884305
44.16252374649048,-0.42849280632077946,-1.1559143778329812
39.944541692733765,-0.9825177333261079,-1.0146691319223757
56.5733847618103,-0.6037915872535778,-0.9076543199604511
45.581324338912964,-0.931221456323577,-1.4483948502266482
