EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
347.6475567817688,-2.151897982736871,-4.146904423901448
334.8605844974518,-2.9079696945738642,-4.073692324904209
335.8746507167816,-3.2885930227956313,-4.248449378644601
337.92075085639954,-3.030474362500581,-3.891247933603567
340.0839831829071,-2.5112956438599814,-4.226756016838705
347.216824054718,-3.3364660457337374,-4.099728690065527
336.6415801048279,-2.9273068077670237,-3.815156316532847
192.2584114074707,-2.8103060807995375,-4.280064087789053
342.27343010902405,-3.319125679828456,-4.382314844495509
340.99408888816833,-2.7258595973124984,-4.102511736258107
