EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
72.19579768180847,-1.08778343263225,-1.2087092456273374
77.2780487537384,-1.2363646074488468,-1.2560507162065968
68.41534566879272,-0.9531932298098651,-1.4002023881201262
66.27354216575623,-0.8679901539124266,-1.0917049198420512
72.19820833206177,-1.0116137462165369,-1.3565449117840864
27.68406105041504,-0.9347264726533022,-1.5336852242884305
76.24450016021729,-0.6414139948584379,-1.1559143778329812
70.08473777770996,-0.7886760890687817,-1.0146691319223757
73.34020853042603,-0.6814688760097019,-0.9076543199604511
77.52315545082092,-1.4132954795393953,-1.4483948502266482
