EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
87.04123377799988,-0.5454765492037515,-0.5488135039273248
77.30800890922546,-0.5196897329543088,-0.7151893663724195
83.97897267341614,-0.33348560449808873,-0.6027633760716439
66.55666589736938,-0.5447396782016839,-0.5448831829968969
81.98703670501709,-0.2711718047324069,-0.4236547993389047
93.61036705970764,-0.6337047992712525,-0.6458941130666561
72.89863014221191,-0.4303473511706931,-0.4375872112626925
65.53605818748474,-0.8912885050497051,-0.8917730007820798
82.689035654068,-0.9601984607229537,-0.9636627605010293
38.403475761413574,-0.24964033527770285,-0.3834415188257777
