EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
136.01273155212402,-2.105880856215364,-2.3244435317173626
144.12655210494995,-1.7364369693760449,-2.4737302834428587
135.4221649169922,-1.719676447192394,-2.0219363496052436
130.62279987335205,-0.6586989828162386,-1.5818481082272702
143.3951210975647,-1.6557316546297078,-2.083470937143418
152.0583233833313,-1.1619979600954156,-1.8128694410402169
145.3612720966339,-1.3291278924877903,-2.221471499714447
147.90381503105164,-2.251330645829839,-2.485220977881464
135.0810878276825,-1.6812843973838751,-2.178717446311879
135.45218229293823,-1.8928700999941013,-2.4309287525335614
