EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
253.18555688858032,-3.674001731745279,-4.146904423901448
263.58454060554504,-3.17236325181872,-4.073692324904209
255.23018193244934,-3.2892578419833955,-4.248449378644601
249.99583745002747,-2.932894826208606,-3.891247933603567
261.4131369590759,-2.941020361733616,-4.226756016838705
257.28363370895386,-2.6221178610439746,-4.099728690065527
252.04498314857483,-2.953542095581858,-3.815156316532847
253.18997430801392,-3.3685796837857938,-4.280064087789053
264.15671944618225,-3.456553173835227,-4.382314844495509
1019.1449911594391,-3.24805341825165,-4.102511736258107
