EfficientSU2-RT,EfficientSU2-EIG,Classic-EIG
34.24156141281128,-1.1576705176128612,-1.2087092456273374
34.30520486831665,-0.7979214212139003,-1.2560507162065968
28.418211221694946,-0.8991748047550732,-1.4002023881201262
33.017515659332275,-0.8477239281199322,-1.0917049198420512
33.979328632354736,-1.318406617775873,-1.3565449117840864
27.691924810409546,-1.0572322616451073,-1.5336852242884305
37.55842661857605,-0.6163043780648513,-1.1559143778329812
30.280197858810425,-0.917516577284736,-1.0146691319223757
35.58668899536133,-0.5491945062820504,-0.9076543199604511
35.84020280838013,-0.5281969230416121,-1.4483948502266482
